loan_amnt,int_rate,installment,grade,emp_length,home_ownership,annual_inc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
2400,12.13,79.87,B,,RENT,48000.0,9.95,0.0,0.0,,7.0,1.0,9030,60.6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Individual,0.0,0.0,9030.0,14900.0
8400,11.44,276.76,B,2 years,RENT,54000.0,28.8,0.0,0.0,,13.0,2.0,10225,51.9,16.0,5821.62,5821.62,4542.96,1263.66,15.0,0.0,0.0,276.76,0.0,Individual,0.0,0.0,70948.0,19700.0
15600,15.59,375.98,D,10+ years,RENT,46413.0,31.21,1.0,0.0,13.0,17.0,0.0,8127,28.6,28.0,4517.94,4517.94,889.36,977.03,0.0,2651.55,238.6395,375.98,0.0,Individual,0.0,0.0,33437.0,28400.0
10000,16.99,356.48,D,< 1 year,OWN,90000.0,3.15,0.0,0.0,,4.0,1.0,8230,63.3,10.0,10805.075859999999,10805.08,10000.0,805.08,0.0,0.0,0.0,9360.28,0.0,Joint App,0.0,0.0,8230.0,13000.0
5000,11.49,164.86,B,< 1 year,MORTGAGE,45000.0,21.15,1.0,1.0,7.0,10.0,0.0,7768,33.9,16.0,5718.458498,5718.46,5000.0,718.46,0.0,0.0,0.0,2754.17,0.0,Individual,0.0,70.0,31392.0,22900.0
24000,17.57,603.85,D,10+ years,MORTGAGE,98000.0,10.12,0.0,3.0,,17.0,0.0,71840,43.6,33.0,15189.77,15189.77,6844.78,7043.77,0.0,1301.22,234.2196,603.85,0.0,Individual,0.0,0.0,432558.0,130400.0
15000,11.49,494.57,B,4 years,OWN,50000.0,21.48,1.0,1.0,14.0,18.0,0.0,9932,34.5,29.0,3937.41,3937.41,2903.47,1033.94,0.0,0.0,0.0,494.57,0.0,Individual,0.0,0.0,33347.0,28800.0
15000,19.19,390.68,E,10+ years,OWN,100000.0,25.56,0.0,0.0,,13.0,0.0,17337,77.7,37.0,15882.39,15882.39,15000.0,882.39,0.0,0.0,0.0,15117.02,0.0,Individual,0.0,0.0,207436.0,22300.0
15825,19.53,415.14,D,3 years,OWN,41000.0,13.52,0.0,0.0,,8.0,0.0,1474,7.9,16.0,3181.93,3181.93,645.91,997.48,0.0,1538.54,276.9372,415.14,0.0,Individual,0.0,567.0,12693.0,18700.0
35000,12.62,789.57,C,10+ years,MORTGAGE,72000.0,12.93,0.0,1.0,,14.0,1.0,8986,34.0,22.0,11851.27,11851.27,6806.07,5045.2,0.0,0.0,0.0,789.57,0.0,Individual,0.0,0.0,282667.0,26400.0
35000,17.57,1257.8,D,2 years,MORTGAGE,120000.0,13.72,0.0,0.0,,7.0,1.0,14666,79.0,42.0,20047.85,20047.85,11488.44,6086.6,0.0,2472.81,445.1058,1257.8,0.0,Individual,0.0,0.0,58700.0,18550.0
7000,14.98,242.59,C,9 years,MORTGAGE,45000.0,20.72,1.0,1.0,18.0,10.0,1.0,4297,81.1,19.0,5094.39,5094.39,3699.44,1393.67,0.0,1.28,0.0,242.59,0.0,Individual,0.0,0.0,167426.0,5300.0
15300,13.35,350.87,C,8 years,OWN,37000.0,23.3,0.0,0.0,,12.0,0.0,14891,68.0,15.0,17026.8,17026.8,15300.0,1726.8,0.0,0.0,0.0,13880.32,0.0,Individual,0.0,0.0,23079.0,21900.0
26000,26.3,783.08,E,10+ years,MORTGAGE,105000.0,22.22,0.0,2.0,,11.0,0.0,13583,63.8,24.0,28997.31415,28997.31,26000.0,2997.31,0.0,0.0,0.0,25959.96,0.0,Individual,0.0,0.0,80375.0,19800.0
22000,18.06,796.02,D,9 years,OWN,100000.0,27.77,0.0,1.0,24.0,20.0,0.0,12553,56.5,61.0,15163.99,15163.99,10117.79,5046.2,0.0,0.0,0.0,796.02,0.0,Individual,0.0,0.0,115925.0,22200.0
1000,19.42,36.87,D,10+ years,MORTGAGE,36000.0,15.8,0.0,1.0,,7.0,0.0,4707,48.0,18.0,369.79,369.79,222.61,147.18,0.0,0.0,0.0,39.04,0.0,Individual,0.0,0.0,148929.0,9800.0
10000,13.99,341.73,C,2 years,RENT,28000.0,32.83,0.0,0.0,,10.0,0.0,3322,50.3,14.0,11625.35221,11625.35,10000.0,1625.35,0.0,0.0,0.0,6165.44,0.0,Individual,0.0,0.0,37442.0,6600.0
12000,14.65,413.94,C,3 years,RENT,70000.0,27.48,0.0,0.0,,9.0,0.0,11543,69.1,12.0,11634.91,11634.91,8492.53,2659.43,0.0,482.95,86.931,413.94,0.0,Individual,0.0,0.0,60434.0,16700.0
6400,26.24,258.68,E,2 years,MORTGAGE,120000.0,8.54,0.0,1.0,29.0,8.0,0.0,3770,56.3,18.0,2157.44,2140.59,499.63,795.76,45.0,817.05,147.069,200.0,0.0,Individual,0.0,0.0,143443.0,6700.0
20000,14.46,688.03,C,6 years,OWN,255000.0,12.42,0.0,1.0,,10.0,0.0,17471,40.4,16.0,6545.95,6545.95,3230.43,1569.71,0.0,1745.81,314.2458,688.03,0.0,Individual,0.0,0.0,88976.0,43200.0
8000,13.33,270.83,C,9 years,RENT,35000.0,25.48,0.0,1.0,,10.0,1.0,13588,41.8,15.0,7313.64,7313.64,5692.77,1620.87,0.0,0.0,0.0,270.83,0.0,Individual,0.0,496.0,19426.0,32500.0
35000,13.49,1187.57,C,3 years,OWN,75000.0,13.87,1.0,1.0,15.0,9.0,0.0,30403,57.9,14.0,36633.520639999995,36633.52,35000.0,1633.52,0.0,0.0,0.0,6935.7,0.0,Individual,0.0,0.0,30403.0,52500.0
13200,16.02,321.14,C,,OWN,37000.0,17.94,0.0,0.0,46.0,6.0,0.0,1801,47.4,15.0,4828.69,4828.69,1539.43,1648.47,0.0,1640.79,295.3422,321.14,0.0,Joint App,0.0,257.0,141857.0,3800.0
4000,19.19,147.01,E,10+ years,RENT,65000.0,12.88,1.0,1.0,20.0,10.0,1.0,9167,73.9,30.0,1620.74,1620.74,892.81,599.68,0.0,128.25,23.085,147.01,0.0,Individual,0.0,0.0,146624.0,12400.0
7500,8.19,235.69,A,10+ years,RENT,36000.0,5.33,0.0,0.0,33.0,5.0,0.0,4585,53.3,6.0,8477.640975,8477.64,7500.0,977.64,0.0,0.0,0.0,235.31,0.0,Individual,0.0,0.0,4585.0,8600.0
6000,8.18,188.52,B,10+ years,MORTGAGE,55000.0,25.99,1.0,3.0,17.0,24.0,1.0,5042,24.6,54.0,3202.11,3202.11,2651.17,550.94,0.0,0.0,0.0,188.52,0.0,Individual,0.0,0.0,196385.0,20500.0
3000,18.85,109.75,D,6 years,RENT,14000.0,17.14,0.0,2.0,,15.0,0.0,5708,49.2,20.0,3760.96,3760.96,3000.0,760.96,0.0,0.0,0.0,1566.02,0.0,Individual,0.0,0.0,29331.0,11600.0
9000,10.91,294.27,B,10+ years,MORTGAGE,60000.0,14.32,0.0,0.0,27.0,6.0,0.0,4678,50.3,11.0,2054.43,2054.43,1528.3,526.13,0.0,0.0,0.0,294.27,0.0,Individual,0.0,0.0,107224.0,9300.0
12500,13.33,286.53,C,1 year,RENT,34000.0,20.44,0.0,0.0,,15.0,0.0,11750,54.7,21.0,13392.85,13392.85,9049.39,4343.46,0.0,0.0,0.0,286.53,0.0,Individual,0.0,0.0,18287.0,21500.0
17125,13.67,582.56,C,2 years,RENT,51000.0,29.91,0.0,2.0,,12.0,1.0,9475,38.2,23.0,5547.93,5547.93,2806.81,1290.61,0.0,1450.51,261.0918,582.56,0.0,Individual,0.0,0.0,42083.0,24800.0
30000,18.25,765.89,E,10+ years,MORTGAGE,72000.0,26.9,0.0,1.0,49.0,11.0,0.0,25333,72.0,29.0,29904.73,29879.81,16319.92,13584.81,0.0,0.0,0.0,765.89,0.0,Individual,0.0,988.0,182287.0,35200.0
16800,14.08,391.61,C,1 year,MORTGAGE,147000.0,13.52,0.0,2.0,,16.0,1.0,29116,63.0,42.0,5861.01,5861.01,3167.46,2693.55,0.0,0.0,0.0,391.61,0.0,Individual,0.0,0.0,233906.0,46150.0
25000,15.61,602.79,D,10+ years,RENT,120000.0,18.01,2.0,0.0,5.0,13.0,0.0,7752,54.2,20.0,25260.62,25260.62,15379.33,9881.29,0.0,0.0,0.0,602.79,0.0,Individual,0.0,386.0,55418.0,14300.0
20000,21.7,548.98,E,2 years,MORTGAGE,130000.0,9.49,0.0,1.0,24.0,6.0,0.0,15233,72.9,19.0,13843.18,13843.18,4464.0,6511.75,0.0,2867.43,515.4444,548.98,0.0,Individual,0.0,0.0,280627.0,20900.0
10000,12.99,336.9,C,2 years,RENT,30000.0,28.28,3.0,0.0,13.0,5.0,0.0,1766,40.1,16.0,2314.8,2314.8,1653.46,661.34,0.0,0.0,0.0,336.9,0.0,Individual,0.0,0.0,24662.0,4400.0
15000,12.05,334.05,C,< 1 year,RENT,32000.0,13.2,0.0,0.0,,6.0,0.0,14113,79.3,19.0,19127.047430000002,19127.05,15000.0,4127.05,0.0,0.0,0.0,7450.36,0.0,Individual,0.0,0.0,14113.0,17800.0
28000,20.0,741.83,D,3 years,RENT,115000.0,32.82,3.0,0.0,6.0,19.0,0.0,26656,98.4,39.0,12580.0,12580.0,5356.62,7223.38,0.0,0.0,0.0,741.83,0.0,Individual,0.0,0.0,122114.0,27100.0
15400,7.62,479.89,A,6 years,RENT,75000.0,16.56,0.0,1.0,,16.0,0.0,3379,9.4,55.0,7678.24,7678.24,6413.57,1264.67,0.0,0.0,0.0,479.89,0.0,Individual,0.0,0.0,24769.0,36100.0
6500,19.99,241.54,E,4 years,OWN,63000.0,24.9,0.0,0.0,,9.0,1.0,12556,51.5,18.0,7231.76,7231.76,5132.07,2099.69,0.0,0.0,0.0,241.54,0.0,Individual,0.0,0.0,61650.0,24400.0
9600,7.89,300.35,A,10+ years,MORTGAGE,70000.0,25.1,0.0,0.0,,8.0,1.0,1842,16.9,25.0,10809.362229999999,10809.36,9600.0,1209.36,0.0,0.0,0.0,300.04,0.0,Individual,0.0,0.0,137044.0,10900.0
25000,10.08,807.62,B,,RENT,30200.0,9.86,1.0,0.0,2.0,8.0,0.0,15999,26.4,20.0,25196.0,25196.0,25000.0,196.0,0.0,0.0,0.0,25210.0,0.0,Individual,0.0,0.0,15999.0,60700.0
4200,12.99,141.5,C,5 years,MORTGAGE,53000.0,33.24,0.0,0.0,27.0,7.0,0.0,8209,61.7,15.0,1849.43,1849.43,1008.5,401.81,0.0,439.12,79.0416,141.5,0.0,Individual,0.0,0.0,43079.0,13300.0
29500,7.89,922.93,A,10+ years,MORTGAGE,107000.0,26.09,0.0,1.0,,16.0,0.0,58333,77.6,23.0,32449.33058,32449.33,29500.0,2949.33,0.0,0.0,0.0,14926.59,0.0,Individual,0.0,0.0,406204.0,75200.0
10000,5.32,301.15,A,1 year,MORTGAGE,250000.0,3.07,1.0,0.0,14.0,26.0,0.0,30617,21.6,65.0,10537.327009999999,10537.33,10000.0,537.33,0.0,0.0,0.0,1716.14,0.0,Individual,0.0,0.0,378861.0,146500.0
6500,5.32,195.75,A,10+ years,MORTGAGE,105000.0,19.71,0.0,1.0,,17.0,0.0,9507,9.6,48.0,6752.76,6752.76,6500.0,252.76,0.0,0.0,0.0,4994.85,0.0,Individual,0.0,0.0,367499.0,99000.0
10000,16.01,243.24,C,2 years,RENT,75000.0,9.86,1.0,2.0,13.0,6.0,0.0,3036,37.6,7.0,1928.13,1928.13,920.73,1007.4,0.0,0.0,0.0,243.24,0.0,Individual,0.0,0.0,15497.0,7200.0
15000,18.25,544.17,D,2 years,RENT,30000.0,13.6,0.0,1.0,,9.0,0.0,11241,62.1,13.0,18896.056940000002,18896.06,15000.0,3896.06,0.0,0.0,0.0,6954.74,0.0,Individual,0.0,0.0,11241.0,18100.0
9825,15.59,343.44,C,10+ years,MORTGAGE,36000.0,19.1,0.0,0.0,31.0,8.0,0.0,27060,44.0,20.0,7451.78,7451.78,4075.76,1745.7,0.0,1630.32,293.4576,343.44,0.0,Individual,0.0,0.0,123799.0,61500.0
10000,13.49,339.31,C,< 1 year,MORTGAGE,55000.0,25.53,0.0,0.0,67.0,9.0,0.0,6529,46.3,31.0,11117.494859999999,11117.49,10000.0,1117.49,0.0,0.0,0.0,333.79,0.0,Individual,0.0,335.0,222319.0,14100.0
6000,15.04,208.11,C,,MORTGAGE,25000.0,19.73,0.0,1.0,31.0,10.0,0.0,5487,69.5,14.0,411.21,411.21,267.49,143.72,0.0,0.0,0.0,208.11,0.0,Individual,0.0,0.0,93267.0,7900.0
10000,5.32,301.15,A,5 years,RENT,120000.0,12.07,0.0,0.0,,16.0,0.0,15638,21.6,31.0,5691.43,5691.43,4497.94,629.66,15.06,548.77,98.7786,316.21,0.0,Individual,0.0,0.0,78960.0,72300.0
8000,16.24,282.21,C,8 years,RENT,55000.0,18.02,0.0,0.0,,9.0,0.0,14521,86.4,20.0,10159.33424,10159.33,8000.0,2159.33,0.0,0.0,0.0,281.98,0.0,Individual,0.0,0.0,80226.0,16800.0
10000,10.75,326.21,B,10+ years,MORTGAGE,56000.0,29.83,0.0,0.0,27.0,8.0,0.0,8780,58.1,37.0,11319.28989,11319.29,10000.0,1319.29,0.0,0.0,0.0,5459.45,0.0,Individual,0.0,16421.0,58943.0,15100.0
16000,15.61,559.44,C,2 years,RENT,75000.0,17.87,0.0,0.0,,7.0,0.0,17685,96.1,10.0,15409.25,15409.25,11255.61,3903.51,55.94,194.19,34.9542,559.44,0.0,Individual,0.0,0.0,47990.0,18400.0
25000,15.8,876.46,C,6 years,OWN,75000.0,17.87,1.0,1.0,19.0,27.0,0.0,44808,71.7,43.0,8451.73,8443.31,3214.7,2167.48,0.0,3069.55,30.6943,1000.63,0.0,Individual,0.0,531.0,267426.0,62500.0
9000,12.12,299.45,B,8 years,MORTGAGE,55000.0,18.81,0.0,0.0,37.0,11.0,0.0,14785,60.1,26.0,10779.97904,10779.98,9000.0,1779.98,0.0,0.0,0.0,299.22,0.0,Individual,0.0,0.0,94618.0,24600.0
35000,24.11,1009.12,F,10+ years,MORTGAGE,98000.0,30.16,0.0,0.0,,10.0,0.0,54520,62.7,25.0,27152.48,27113.69,10826.05,16326.43,0.0,0.0,0.0,1009.12,0.0,Individual,0.0,0.0,191112.0,74500.0
3900,10.51,126.78,B,1 year,MORTGAGE,75000.0,20.23,0.0,0.0,30.0,6.0,0.0,4508,30.7,15.0,4541.212933,4361.69,3900.0,641.21,0.0,0.0,0.0,872.99,0.0,Individual,0.0,,,
35000,16.02,851.51,C,10+ years,RENT,205000.0,10.51,0.0,0.0,29.0,10.0,0.0,31058,41.4,15.0,7235.35,7235.35,1125.67,1401.35,42.58,4665.75,839.835,851.51,0.0,Individual,0.0,0.0,76901.0,75100.0
4250,12.99,143.18,C,10+ years,MORTGAGE,75800.0,2.33,0.0,0.0,28.0,5.0,0.0,4115,45.7,15.0,4666.602878,4666.6,4250.0,416.6,0.0,0.0,0.0,2582.38,0.0,Individual,0.0,0.0,279004.0,9000.0
21600,18.99,560.2,D,3 years,RENT,61250.0,12.98,0.0,1.0,57.0,4.0,0.0,6976,60.7,11.0,3898.61,3898.61,1603.18,2295.43,0.0,0.0,0.0,560.2,0.0,Individual,0.0,0.0,126172.0,11500.0
35000,14.65,826.24,C,10+ years,MORTGAGE,145641.0,7.44,1.0,0.0,23.0,9.0,0.0,6986,50.3,32.0,47605.240639999996,47571.24,35000.0,12605.24,0.0,0.0,0.0,94.05,0.0,Individual,0.0,0.0,414371.0,13900.0
10000,11.49,219.88,B,3 years,RENT,103000.0,17.09,0.0,0.0,,13.0,0.0,34258,68.3,25.0,12181.1,11946.58,8670.26,3125.37,0.0,385.47,55.3644,219.88,0.0,Individual,0.0,,,
12000,8.24,377.37,B,10+ years,MORTGAGE,150000.0,24.45,0.0,0.0,,19.0,0.0,115666,76.6,35.0,9108.72,9108.72,7660.69,1429.16,18.87,0.0,0.0,377.37,0.0,Individual,0.0,0.0,244525.0,154000.0
15000,12.29,500.3,C,1 year,MORTGAGE,43000.0,12.73,0.0,0.0,,6.0,0.0,9575,89.5,12.0,18159.47275,18038.41,15000.0,3159.47,0.0,0.0,0.0,500.06,0.0,Individual,0.0,0.0,189336.0,10700.0
15000,18.99,389.03,D,10+ years,RENT,83000.0,5.9,0.0,2.0,27.0,6.0,0.0,4040,23.1,19.0,7359.92,7359.92,3329.93,4029.99,0.0,0.0,0.0,389.03,0.0,Individual,0.0,0.0,11626.0,17500.0
28000,11.44,922.53,B,2 years,RENT,88000.0,33.04,0.0,0.0,,11.0,1.0,5119,29.3,23.0,23311.58,23311.58,18694.03,4617.55,0.0,0.0,0.0,922.53,0.0,Individual,0.0,0.0,91228.0,17500.0
8000,11.44,263.58,B,10+ years,MORTGAGE,54000.0,4.8,0.0,5.0,,34.0,0.0,5355,6.4,48.0,5301.82,5301.82,4105.78,1181.04,15.0,0.0,0.0,278.58,0.0,Individual,0.0,0.0,108567.0,84100.0
10000,25.88,298.7,F,3 years,MORTGAGE,18000.0,53.07,0.0,0.0,,8.0,0.0,5773,81.3,17.0,3597.78,3597.78,1123.5,2474.28,0.0,0.0,0.0,298.7,0.0,Joint App,0.0,0.0,160968.0,7100.0
10000,25.82,298.34,E,7 years,RENT,72000.0,24.9,0.0,2.0,74.0,8.0,0.0,1581,27.7,15.0,2004.61,2004.61,168.14,399.85,0.0,1436.62,129.2958,298.34,0.0,Individual,0.0,0.0,51120.0,5700.0
10000,10.99,327.34,B,< 1 year,RENT,54080.0,24.7,1.0,4.0,23.0,20.0,0.0,4118,11.8,46.0,4609.68,4598.16,2457.14,816.26,0.0,1336.28,240.5304,327.34,0.0,Individual,0.0,0.0,38344.0,35000.0
15000,10.91,490.45,B,5 years,MORTGAGE,61000.0,22.81,0.0,0.0,,16.0,0.0,24238,46.9,23.0,8483.54,8483.54,6477.63,2005.91,0.0,0.0,0.0,77.49,0.0,Individual,0.0,163.0,178280.0,51700.0
12000,14.49,413.0,C,4 years,MORTGAGE,61000.0,9.11,0.0,1.0,,11.0,1.0,6832,80.4,13.0,12813.99,12760.6,10000.28,2793.06,20.65,0.0,0.0,413.0,0.0,Individual,0.0,0.0,140939.0,8500.0
10000,7.62,311.62,A,1 year,RENT,100000.0,8.09,0.0,1.0,39.0,9.0,0.0,9074,21.4,20.0,11218.06205,11218.06,10000.0,1218.06,0.0,0.0,0.0,311.36,0.0,Individual,0.0,0.0,17293.0,42409.0
8975,11.99,298.06,B,10+ years,RENT,55000.0,6.09,0.0,0.0,,8.0,0.0,7630,38.0,10.0,4757.0,4757.0,3594.77,1162.23,0.0,0.0,0.0,298.06,0.0,Individual,0.0,0.0,9228.0,20100.0
29500,16.55,726.04,D,10+ years,OWN,75000.0,31.44,0.0,0.0,,13.0,0.0,40006,92.0,18.0,35374.36872,35344.39,29500.0,5874.37,0.0,0.0,0.0,24631.93,0.0,Individual,0.0,0.0,159963.0,43500.0
22100,15.05,526.34,C,< 1 year,RENT,46080.0,27.11,0.0,1.0,,5.0,0.0,14610,87.5,19.0,9593.06,9593.06,4688.74,4878.0,26.32,0.0,0.0,552.66,0.0,Individual,0.0,0.0,29459.0,16700.0
8000,6.49,245.16,A,3 years,MORTGAGE,52000.0,17.12,0.0,0.0,26.0,8.0,0.0,50453,65.7,17.0,2939.04,2939.04,2496.1,442.94,0.0,0.0,0.0,245.16,0.0,Individual,0.0,0.0,221528.0,82600.0
13125,9.99,423.45,B,7 years,RENT,76500.0,22.09,0.0,1.0,44.0,15.0,0.0,14286,95.2,35.0,13176.0,13176.0,13125.0,51.0,0.0,0.0,0.0,13183.28,0.0,Individual,0.0,0.0,70751.0,15000.0
6000,14.08,205.3,C,3 years,MORTGAGE,42322.0,27.34,0.0,0.0,33.0,15.0,0.0,39992,63.0,33.0,2043.61,2043.61,1421.81,621.8,0.0,0.0,0.0,205.3,0.0,Joint App,0.0,0.0,298214.0,63500.0
10800,18.2,275.43,E,7 years,RENT,54000.0,32.29,0.0,0.0,27.0,21.0,0.0,26562,85.1,40.0,10449.96,10449.96,5680.75,4769.21,0.0,0.0,0.0,275.43,0.0,Individual,0.0,0.0,142747.0,41200.0
9200,11.99,305.53,B,10+ years,OWN,50000.0,12.9,1.0,0.0,15.0,5.0,1.0,9221,63.2,31.0,10998.98142,10998.98,9200.0,1798.98,0.0,0.0,0.0,305.43,0.0,Individual,0.0,0.0,60593.0,14600.0
7000,10.16,226.4,B,,RENT,47000.0,17.69,0.0,0.0,68.0,16.0,0.0,7132,36.4,26.0,8149.8200019999995,8149.82,7000.0,1149.82,0.0,0.0,0.0,452.22,0.0,Individual,0.0,273.0,21914.0,19600.0
13300,7.89,416.1,A,2 years,MORTGAGE,154000.0,9.14,0.0,0.0,,12.0,0.0,8001,59.7,27.0,8333.71,8333.71,5890.86,1177.01,0.0,1265.84,227.8512,416.1,0.0,Individual,0.0,1456.0,92242.0,13400.0
20000,11.22,437.05,B,10+ years,MORTGAGE,102000.0,9.92,0.0,0.0,,4.0,0.0,20770,98.9,13.0,16145.92,16145.92,10991.11,5154.81,0.0,0.0,0.0,437.05,0.0,Individual,0.0,118.0,150354.0,21000.0
10000,21.45,379.07,D,1 year,RENT,38400.0,21.02,0.0,0.0,,24.0,0.0,6839,42.2,26.0,6458.68,6458.68,3934.15,2524.53,0.0,0.0,0.0,405.48,0.0,Individual,0.0,0.0,62829.0,16200.0
6000,11.49,197.83,B,5 years,RENT,90000.0,6.76,0.0,1.0,80.0,12.0,0.0,5354,39.1,27.0,5927.24,5927.24,4850.62,1076.62,0.0,0.0,0.0,197.83,0.0,Individual,0.0,0.0,33272.0,13700.0
8200,6.62,251.77,A,< 1 year,MORTGAGE,65000.0,2.09,2.0,0.0,22.0,8.0,0.0,4683,22.4,20.0,9063.720001,9063.72,8200.0,863.72,0.0,0.0,0.0,262.75,0.0,Individual,0.0,,,
20000,14.64,472.03,C,5 years,RENT,104000.0,16.67,0.0,1.0,,10.0,0.0,2325,16.0,16.0,15104.96,15104.96,8861.12,6243.84,0.0,0.0,0.0,472.03,0.0,Individual,0.0,1239.0,23044.0,14500.0
4000,15.61,139.86,D,10+ years,MORTGAGE,85000.0,32.1,0.0,1.0,77.0,27.0,0.0,15364,47.4,33.0,1825.5,1825.5,832.84,422.43,0.0,570.23,102.6414,139.86,0.0,Individual,0.0,8725.0,161884.0,32400.0
20000,7.89,625.72,A,2 years,RENT,87000.0,23.53,0.0,2.0,,16.0,0.0,29516,68.6,21.0,22243.59659,22243.6,20000.0,2243.6,0.0,0.0,0.0,8438.31,0.0,Individual,0.0,0.0,124345.0,43000.0
15050,18.25,384.23,D,5 years,MORTGAGE,87000.0,22.19,0.0,0.0,,12.0,0.0,147191,68.1,17.0,22682.42,22682.42,14602.04,8080.38,0.0,0.0,0.0,384.23,0.0,Individual,0.0,0.0,432723.0,163400.0
8000,11.06,262.14,B,10+ years,RENT,48000.0,12.1,0.0,1.0,,5.0,1.0,4927,58.0,8.0,1043.64,1043.64,764.11,279.53,0.0,0.0,0.0,262.14,0.0,Individual,0.0,160.0,25566.0,8500.0
5750,19.52,212.29,E,10+ years,RENT,40000.0,28.26,0.0,1.0,,13.0,1.0,12155,68.9,19.0,2734.77,2734.77,362.1,268.53,0.0,2104.14,378.7452,212.29,0.0,Individual,0.0,0.0,36168.0,17300.0
16800,5.32,505.93,A,10+ years,MORTGAGE,125000.0,12.85,0.0,1.0,,9.0,0.0,17751,28.2,32.0,17646.242159999998,17646.24,16800.0,846.24,0.0,0.0,0.0,11555.21,0.0,Individual,0.0,0.0,241283.0,62900.0
10000,15.31,348.18,C,8 years,MORTGAGE,75000.0,26.86,2.0,4.0,26.0,30.0,0.0,20562,36.0,47.0,11124.75,11124.75,8620.72,2504.03,0.0,0.0,0.0,348.18,0.0,Individual,0.0,0.0,392193.0,57431.0
12000,16.99,298.17,D,,RENT,36000.0,17.7,0.0,1.0,,6.0,0.0,7792,90.6,9.0,7063.48,7019.33,3633.39,3415.09,15.0,0.0,0.0,298.17,0.0,Individual,0.0,0.0,15286.0,8600.0
14000,14.49,329.33,C,< 1 year,OWN,80000.0,9.41,0.0,0.0,57.0,22.0,4.0,5225,61.5,29.0,4660.58,4660.58,1514.19,1427.24,0.0,1719.15,309.447,329.33,0.0,Individual,0.0,903.0,366515.0,8500.0
16000,15.05,381.06,C,< 1 year,RENT,50000.0,19.56,0.0,0.0,46.0,16.0,1.0,692,13.1,17.0,7230.7,7230.7,4092.73,3137.97,0.0,0.0,0.0,381.06,0.0,Individual,0.0,0.0,98421.0,5300.0
20000,10.49,649.96,B,6 years,MORTGAGE,115000.0,13.39,1.0,0.0,19.0,5.0,0.0,16922,74.0,16.0,21078.86144,21078.86,20000.0,1078.86,0.0,0.0,0.0,17840.72,0.0,Individual,0.0,0.0,296822.0,23000.0
16275,25.82,654.18,E,10+ years,MORTGAGE,95000.0,5.16,0.0,0.0,36.0,9.0,0.0,12348,48.4,13.0,5251.26,5251.26,2623.22,2628.04,0.0,0.0,0.0,654.18,0.0,Joint App,0.0,0.0,12348.0,25500.0
10000,11.99,332.1,B,7 years,RENT,60000.0,13.36,0.0,0.0,,5.0,0.0,3725,77.6,7.0,5316.92,5316.92,4006.74,1310.18,0.0,0.0,0.0,332.1,0.0,Individual,0.0,1340.0,12114.0,4800.0
12000,7.26,371.96,A,3 years,OWN,34000.0,17.08,0.0,0.0,33.0,4.0,0.0,5223,58.7,6.0,13380.61309,13380.61,12000.0,1380.61,0.0,0.0,0.0,371.69,0.0,Individual,0.0,0.0,12191.0,8900.0
13175,25.82,529.57,E,1 year,MORTGAGE,130000.0,30.66,0.0,0.0,38.0,9.0,0.0,4165,71.8,12.0,1827.39,1827.39,748.85,802.06,26.48,250.0,45.0,1085.62,0.0,Individual,0.0,0.0,208119.0,5800.0
9150,9.16,291.65,B,6 years,RENT,70000.0,10.57,0.0,1.0,,5.0,0.0,9703,66.9,6.0,9437.61,9437.61,9150.0,287.61,0.0,0.0,0.0,8567.32,0.0,Individual,0.0,0.0,19434.0,14500.0
32500,9.17,1036.07,B,6 years,MORTGAGE,257000.0,12.5,0.0,0.0,,14.0,0.0,39280,63.3,34.0,36001.47,36001.47,32500.0,3501.47,0.0,0.0,0.0,19424.35,0.0,Individual,0.0,0.0,909781.0,62100.0
32000,12.79,1074.98,C,10+ years,MORTGAGE,95000.0,21.92,0.0,3.0,32.0,14.0,0.0,16917,34.2,20.0,21454.12,21454.12,16264.0,5190.12,0.0,0.0,0.0,1074.98,0.0,Individual,0.0,1679.0,178268.0,49400.0
14000,14.49,481.83,C,< 1 year,MORTGAGE,73000.0,23.29,0.0,3.0,38.0,13.0,0.0,16144,44.4,25.0,13044.37,13044.37,9914.35,3130.02,0.0,0.0,0.0,481.83,0.0,Individual,0.0,0.0,280039.0,36400.0
7200,10.47,233.92,B,,RENT,15000.0,35.52,0.0,0.0,24.0,4.0,0.0,2158,42.3,9.0,708.38,708.38,516.29,177.09,15.0,0.0,0.0,482.84,0.0,Joint App,0.0,0.0,12444.0,5100.0
10000,11.47,329.62,B,10+ years,OWN,90000.0,7.05,0.0,1.0,53.0,10.0,0.0,15025,55.0,19.0,11530.33,11530.33,9672.28,1858.05,0.0,0.0,0.0,329.62,0.0,Individual,0.0,0.0,15025.0,27300.0
32000,16.02,778.52,C,5 years,MORTGAGE,125000.0,38.92,0.0,0.0,,14.0,1.0,35750,78.9,18.0,10828.08,10828.08,5368.75,5459.33,0.0,0.0,0.0,778.52,0.0,Joint App,0.0,0.0,312990.0,45300.0
