loan_amnt,int_rate,installment,grade,emp_length,home_ownership,annual_inc,loan_status,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
16000,13.99,546.77,C,< 1 year,MORTGAGE,120000.0,Fully Paid,18.45,1.0,0.0,11.0,16.0,0.0,29152,53.1,38.0,16953.32749,16900.35,16000.0,953.33,0.0,0.0,0.0,14791.12,0.0,Individual,0.0,0.0,110582.0,54900.0
19200,15.31,459.9,C,10+ years,MORTGAGE,140360.0,Charged Off,30.69,2.0,2.0,21.0,21.0,0.0,2909,7.7,45.0,13581.99,13581.99,6377.49,7181.5,23.0,0.0,0.0,665.25,0.0,Individual,0.0,0.0,341879.0,37800.0
8400,6.72,258.3,A,,RENT,26000.0,Charged Off,6.46,0.0,0.0,,1.0,0.0,7179,24.8,8.0,1365.01,1365.01,211.26,40.77,0.0,1112.98,200.3364,258.3,0.0,Joint App,0.0,0.0,7179.0,29000.0
10000,7.39,310.56,A,2 years,OWN,50000.0,Fully Paid,6.38,0.0,1.0,31.0,10.0,0.0,7867,24.1,21.0,11171.8389,11171.84,10000.0,1171.84,0.0,0.0,0.0,310.45,0.0,Individual,0.0,0.0,7867.0,32700.0
14400,14.65,339.94,C,10+ years,RENT,37981.0,Charged Off,26.0,8.0,0.0,14.0,12.0,0.0,8,0.1,34.0,10901.97,10901.97,4542.05,3627.42,0.0,2732.5,491.85,339.94,0.0,Individual,0.0,1241.0,37519.0,9700.0
4750,14.49,163.48,C,10+ years,RENT,14000.0,Charged Off,22.04,0.0,1.0,,7.0,2.0,2995,56.5,25.0,1442.08,1442.08,322.23,164.39,0.0,955.46,171.9828,163.48,0.0,Individual,0.0,0.0,3521.0,5300.0
20000,25.82,596.68,E,3 years,RENT,130000.0,Fully Paid,9.15,0.0,0.0,72.0,12.0,0.0,15374,97.9,35.0,25826.78969,25826.79,20000.0,5826.79,0.0,0.0,0.0,18098.64,0.0,Individual,0.0,0.0,61524.0,15700.0
24000,14.46,464.53,C,< 1 year,MORTGAGE,62000.0,Fully Paid,18.95,0.0,0.0,72.0,9.0,0.0,13022,39.8,18.0,26097.60086,26097.6,24000.0,2097.6,0.0,0.0,0.0,15529.44,0.0,Individual,0.0,531.0,240664.0,32700.0
24000,9.43,503.23,B,7 years,MORTGAGE,90000.0,Fully Paid,22.81,0.0,0.0,,16.0,0.0,718,2.2,40.0,24007.855,24007.85,24000.0,7.86,0.0,0.0,0.0,24033.01,0.0,Individual,0.0,0.0,270001.0,32300.0
18000,7.35,558.68,A,1 year,MORTGAGE,120000.0,Fully Paid,12.88,0.0,1.0,37.0,16.0,1.0,11941,30.7,25.0,19045.22146,19045.22,18000.0,1045.22,0.0,0.0,0.0,13969.32,0.0,Individual,0.0,0.0,358797.0,38900.0
8000,7.62,249.3,A,5 years,RENT,83000.0,Fully Paid,21.43,0.0,0.0,,9.0,0.0,13206,80.0,22.0,8974.44,8974.44,8000.0,974.44,0.0,0.0,0.0,261.32,0.0,Individual,0.0,,,
4800,9.99,154.86,B,8 years,RENT,40000.0,Fully Paid,20.25,0.0,1.0,69.0,13.0,1.0,4654,31.0,34.0,5573.99518,5574.0,4800.0,774.0,0.0,0.0,0.0,154.86,0.0,Individual,0.0,19056.0,88675.0,15000.0
7750,6.62,237.96,A,5 years,MORTGAGE,57000.0,Fully Paid,17.68,0.0,2.0,,8.0,0.0,13497,78.5,15.0,8095.712001999999,8095.71,7750.0,345.71,0.0,0.0,0.0,6193.73,0.0,Individual,0.0,0.0,43639.0,17200.0
40000,15.04,952.44,C,2 years,MORTGAGE,176000.0,Late (16-30 days),11.59,0.0,0.0,,8.0,0.0,15290,38.2,16.0,9457.56,9457.56,4774.18,4683.38,0.0,0.0,0.0,952.44,0.0,Individual,0.0,103.0,212363.0,40000.0
4600,21.45,174.37,D,10+ years,MORTGAGE,64000.0,Fully Paid,33.92,0.0,1.0,65.0,15.0,0.0,18937,86.9,23.0,4638.373333,4638.37,4600.0,38.37,0.0,0.0,0.0,4643.85,0.0,Joint App,0.0,0.0,182295.0,21800.0
24000,29.69,771.92,F,10+ years,RENT,120000.0,Charged Off,34.4,1.0,0.0,14.0,17.0,0.0,17209,40.3,75.0,9995.37,9995.37,2692.51,7302.86,0.0,0.0,0.0,771.92,0.0,Individual,0.0,0.0,229334.0,42700.0
10000,13.99,341.73,C,10+ years,OWN,61000.0,Charged Off,31.94,0.0,0.0,,13.0,1.0,14736,29.8,19.0,8197.01,8197.01,5319.93,1840.86,0.0,1036.22,186.5196,341.73,0.0,Individual,0.0,660.0,54775.0,49500.0
6350,14.33,218.05,C,2 years,MORTGAGE,45000.0,Charged Off,15.31,0.0,0.0,42.0,12.0,0.0,4943,48.5,19.0,4241.22,4241.22,2649.13,1040.95,14.97539348,536.16,5.193700001,451.1,0.0,Individual,0.0,,,
16000,9.49,512.46,B,,RENT,42000.0,Fully Paid,15.09,0.0,0.0,59.0,8.0,1.0,9577,49.6,10.0,18439.80517,18439.81,16000.0,2439.81,0.0,0.0,0.0,512.15,0.0,Individual,0.0,0.0,19468.0,19300.0
1800,11.99,59.78,B,< 1 year,RENT,48000.0,Fully Paid,27.15,0.0,0.0,37.0,7.0,0.0,15372,45.6,17.0,1994.167186,1994.17,1800.0,179.17,15.0,0.0,0.0,0.49,0.0,Individual,0.0,0.0,30383.0,33700.0
8200,24.85,325.39,E,2 years,RENT,45000.0,Charged Off,19.15,1.0,0.0,16.0,6.0,0.0,6889,58.9,15.0,4615.25,4615.25,2364.18,2251.07,0.0,0.0,0.0,325.39,0.0,Individual,0.0,0.0,17725.0,11700.0
16000,7.69,499.1,A,2 years,MORTGAGE,75000.0,Charged Off,8.53,0.0,0.0,38.0,5.0,0.0,12716,81.5,33.0,11492.8,11492.8,3244.61,748.19,0.0,7500.0,1350.0,499.1,0.0,Individual,0.0,0.0,403479.0,15600.0
27000,8.9,857.34,A,10+ years,RENT,130000.0,Fully Paid,20.73,0.0,3.0,40.0,15.0,0.0,7706,29.6,42.0,29711.01,29711.01,27000.0,2711.01,0.0,0.0,0.0,10515.59,0.0,Individual,0.0,0.0,122521.0,26000.0
32000,13.99,744.42,C,4 years,MORTGAGE,115000.0,Late (31-120 days),18.31,1.0,0.0,9.0,15.0,0.0,51362,34.3,37.0,20957.74,20957.74,12212.5,8745.24,0.0,0.0,0.0,744.42,0.0,Individual,0.0,0.0,357666.0,82300.0
13250,18.75,484.02,D,6 years,RENT,85000.0,Fully Paid,5.27,0.0,1.0,42.0,10.0,0.0,6121,69.5,18.0,16692.60601,16692.61,13250.0,3442.61,0.0,0.0,0.0,6536.03,0.0,Individual,0.0,,,
29000,15.04,690.52,C,1 year,MORTGAGE,56000.0,Late (31-120 days),16.64,0.0,1.0,52.0,9.0,0.0,2211,22.3,17.0,4094.66,4094.66,2024.84,2069.82,0.0,0.0,0.0,690.52,0.0,Individual,0.0,853.0,107227.0,9900.0
10000,10.99,327.34,B,10+ years,RENT,49000.0,Fully Paid,3.01,0.0,0.0,69.0,4.0,0.0,2290,33.2,10.0,11515.05945,11515.06,10000.0,1515.06,0.0,0.0,0.0,30.17,0.0,Individual,0.0,0.0,2290.0,6900.0
10000,10.99,327.34,B,5 years,MORTGAGE,32230.0,Fully Paid,37.62,0.0,0.0,,10.0,1.0,3437,18.8,21.0,11617.102809999998,11617.1,10000.0,1617.1,0.0,0.0,0.0,1928.46,0.0,Individual,0.0,395.0,124094.0,18300.0
4350,8.24,136.8,B,4 years,MORTGAGE,175000.0,Fully Paid,18.12,0.0,1.0,,9.0,0.0,14713,74.7,76.0,4750.096329999999,4750.1,4350.0,400.1,0.0,0.0,0.0,2700.09,0.0,Individual,0.0,0.0,556873.0,19700.0
15000,19.99,397.33,E,10+ years,RENT,55000.0,Fully Paid,24.09,1.0,0.0,18.0,6.0,0.0,1592,35.4,19.0,20472.13985,20472.14,15000.0,5472.14,0.0,0.0,0.0,10969.54,0.0,Individual,0.0,496.0,46125.0,4500.0
25000,6.03,760.89,A,8 years,MORTGAGE,86000.0,Fully Paid,17.93,0.0,0.0,,23.0,0.0,26227,40.8,51.0,27316.165589999997,27316.17,25000.0,2316.17,0.0,0.0,0.0,476.07,0.0,Individual,0.0,0.0,312493.0,64300.0
7500,8.9,238.15,A,5 years,MORTGAGE,109000.0,Fully Paid,20.31,0.0,0.0,59.0,16.0,0.0,42885,40.4,43.0,8573.362548000001,8287.58,7500.0,1073.36,0.0,0.0,0.0,252.93,0.0,Individual,0.0,,,
10000,16.29,353.01,D,< 1 year,RENT,36700.0,Fully Paid,36.49,0.0,0.0,,9.0,0.0,22713,95.8,19.0,12759.32525,12759.33,10000.0,2759.33,0.0,0.0,0.0,352.74,0.0,Individual,0.0,0.0,42328.0,23700.0
4500,11.11,147.56,B,2 years,RENT,37000.0,Fully Paid,13.62,0.0,0.0,,6.0,0.0,2746,78.5,6.0,4990.763126,4713.5,4500.0,490.76,0.0,0.0,0.0,19.81,0.0,Individual,0.0,,,
5000,15.99,175.77,C,< 1 year,OWN,35000.0,Charged Off,26.82,0.0,1.0,58.0,11.0,0.0,15436,52.9,16.0,2125.09,2125.09,1036.32,541.17,0.0,547.6,98.568,175.77,0.0,Individual,0.0,0.0,35139.0,29200.0
10675,16.29,376.84,D,5 years,RENT,52500.0,Fully Paid,27.77,0.0,0.0,25.0,23.0,0.0,3150,10.3,51.0,13350.3514,13350.35,10675.0,2675.35,0.0,0.0,0.0,1031.65,0.0,Individual,0.0,117.0,34199.0,30600.0
14400,14.65,496.72,C,1 year,RENT,36000.0,Fully Paid,24.8,0.0,1.0,,21.0,0.0,17025,88.2,43.0,17939.29275,17939.29,14400.0,3539.29,0.0,0.0,0.0,496.55,0.0,Individual,0.0,0.0,89654.0,19300.0
15000,14.85,518.88,C,8 years,MORTGAGE,68000.0,Fully Paid,19.05,0.0,2.0,,14.0,0.0,15826,48.2,24.0,18667.2446,18667.24,15000.0,3667.24,0.0,0.0,0.0,518.82,0.0,Individual,0.0,0.0,250903.0,32800.0
34650,7.21,1073.23,A,5 years,OWN,36000.0,Late (16-30 days),12.32,0.0,0.0,,6.0,0.0,0,0.0,8.0,3205.81,3205.81,2610.75,595.06,0.0,0.0,0.0,1073.23,0.0,Individual,0.0,0.0,12318.0,35400.0
6000,11.53,197.95,B,10+ years,MORTGAGE,32000.0,Fully Paid,12.6,0.0,0.0,,10.0,0.0,7665,21.4,13.0,7141.222475,7141.22,6000.0,1141.22,0.0,0.0,0.0,197.6,0.0,Individual,0.0,0.0,113800.0,35900.0
6000,7.9,187.75,A,10+ years,MORTGAGE,109900.0,Fully Paid,10.95,0.0,2.0,52.0,8.0,0.0,37507,68.2,23.0,6760.417590000001,6760.42,6000.0,760.42,0.0,0.0,0.0,187.41,0.0,Individual,0.0,0.0,240622.0,55000.0
15000,8.18,471.3,B,6 years,MORTGAGE,95000.0,Fully Paid,18.7,0.0,0.0,24.0,13.0,2.0,14230,49.8,25.0,16952.8465,16952.85,15000.0,1952.85,0.0,0.0,0.0,470.98,0.0,Individual,0.0,0.0,139754.0,24300.0
4200,11.99,139.49,C,< 1 year,MORTGAGE,45000.0,Fully Paid,7.2,0.0,0.0,,5.0,0.0,20524,36.3,6.0,4547.120454999999,4547.12,4200.0,347.12,0.0,0.0,0.0,3436.8,0.0,Individual,0.0,0.0,20524.0,56500.0
13000,8.39,409.72,B,6 years,RENT,62000.0,Late (31-120 days),12.1,1.0,1.0,3.0,7.0,0.0,11432,76.2,17.0,12302.82,12302.82,10588.73,1714.09,0.0,0.0,0.0,409.72,0.0,Individual,0.0,0.0,13418.0,15000.0
15000,9.17,478.19,B,7 years,RENT,70000.0,Charged Off,15.67,0.0,0.0,42.0,7.0,0.0,11495,48.6,46.0,10990.73,10990.73,9103.97,1886.76,0.0,0.0,0.0,478.19,0.0,Individual,0.0,0.0,34231.0,15700.0
5000,19.72,185.11,D,4 years,RENT,19900.0,Fully Paid,13.87,0.0,1.0,,9.0,0.0,8051,52.3,25.0,6624.65,6624.65,5000.0,1624.65,0.0,0.0,0.0,1072.81,0.0,Individual,0.0,0.0,18213.0,15400.0
6000,8.49,189.38,B,,MORTGAGE,27400.0,Charged Off,9.51,0.0,0.0,,8.0,1.0,8531,41.6,11.0,3502.28,3502.28,2479.83,548.83,0.0,473.62,85.2516,189.38,0.0,Individual,0.0,0.0,8531.0,20500.0
15000,10.64,488.53,B,10+ years,RENT,40000.0,Late (31-120 days),16.38,2.0,0.0,21.0,8.0,0.0,14092,83.4,21.0,17633.686009999998,17633.69,15000.0,2584.83,48.86,0.0,0.0,25.11,0.0,Individual,0.0,0.0,14092.0,16900.0
30000,17.86,1082.47,D,3 years,OWN,60000.0,Charged Off,13.78,0.0,0.0,43.0,7.0,3.0,9956,28.6,21.0,22669.22,22669.22,12703.21,7804.19,54.12,2107.7,379.38599999999997,2219.06,0.0,Individual,0.0,0.0,20310.0,34800.0
35000,16.99,869.66,D,2 years,RENT,124000.0,Charged Off,14.33,0.0,0.0,,6.0,0.0,39939,94.4,10.0,31677.14,31677.14,10084.97,10148.69,43.48,11400.0,2052.0,308.0,0.0,Individual,0.0,0.0,50875.0,42300.0
7200,11.99,239.11,B,2 years,MORTGAGE,62000.0,Fully Paid,25.78,0.0,0.0,,18.0,0.0,20437,44.4,28.0,7285.773231,7285.77,7200.0,85.77,0.0,0.0,0.0,7295.36,0.0,Individual,0.0,0.0,56897.0,46000.0
6000,15.04,208.11,C,,MORTGAGE,25000.0,Charged Off,19.73,0.0,1.0,31.0,10.0,0.0,5487,69.5,14.0,411.21,411.21,267.49,143.72,0.0,0.0,0.0,208.11,0.0,Individual,0.0,0.0,93267.0,7900.0
28000,18.25,1015.79,D,4 years,OWN,70000.0,Charged Off,29.44,0.0,0.0,,14.0,0.0,22652,70.3,15.0,4784.13,4784.13,1188.89,814.3,0.0,2780.94,500.5692,1015.79,0.0,Individual,0.0,0.0,57422.0,32200.0
5000,5.32,150.58,A,10+ years,OWN,90000.0,Late (31-120 days),18.04,1.0,0.0,10.0,10.0,0.0,10151,33.1,35.0,3766.8,3766.8,3386.74,380.06,0.0,0.0,0.0,150.58,0.0,Individual,0.0,0.0,19504.0,30700.0
27000,23.88,774.86,E,7 years,MORTGAGE,118000.0,In Grace Period,20.39,0.0,1.0,,11.0,1.0,9197,66.6,17.0,9926.32,9926.32,2335.58,7552.0,38.74,0.0,0.0,774.86,0.0,Individual,0.0,0.0,67523.0,13800.0
12475,14.65,430.32,C,8 years,MORTGAGE,34000.0,Charged Off,19.17,0.0,0.0,70.0,7.0,1.0,3541,46.0,25.0,3862.73,3862.73,2627.92,1234.81,0.0,0.0,0.0,430.32,0.0,Individual,0.0,0.0,29184.0,7700.0
9000,9.93,290.11,B,4 years,MORTGAGE,52000.0,Fully Paid,33.05,0.0,0.0,48.0,14.0,1.0,4761,15.8,29.0,9555.983108,9555.98,9000.0,555.98,0.0,0.0,0.0,7530.17,0.0,Individual,0.0,0.0,158320.0,30200.0
15000,13.98,348.87,C,6 years,MORTGAGE,40000.0,Charged Off,15.72,0.0,2.0,53.0,7.0,0.0,9009,75.7,21.0,16056.64,16056.64,10517.1,5539.54,0.0,0.0,0.0,348.87,0.0,Individual,0.0,0.0,12759.0,11900.0
32875,8.9,1043.89,A,9 years,MORTGAGE,85000.0,Fully Paid,19.43,0.0,0.0,,9.0,0.0,16689,51.5,22.0,37579.9101,37569.64,32875.0,4704.91,0.0,0.0,0.0,1052.15,0.0,Individual,0.0,,,
20000,16.2,488.49,C,2 years,MORTGAGE,125000.0,Fully Paid,9.6,0.0,2.0,45.0,12.0,0.0,16575,37.4,24.0,29078.51069,29078.51,20000.0,9078.51,0.0,0.0,0.0,4654.01,0.0,Individual,0.0,105.0,372023.0,44300.0
29500,13.44,677.88,C,< 1 year,MORTGAGE,108000.0,Fully Paid,15.23,0.0,0.0,,14.0,3.0,11862,77.5,18.0,35528.93229,35528.93,29500.0,6028.93,0.0,0.0,0.0,22026.4,0.0,Individual,0.0,0.0,321746.0,15300.0
12800,14.99,304.45,C,2 years,RENT,42000.0,Charged Off,9.66,0.0,1.0,52.0,12.0,0.0,4881,69.7,22.0,4904.91,4904.91,1670.42,1641.99,30.44,1562.06,281.1708,608.9,0.0,Individual,0.0,0.0,37411.0,7000.0
15000,11.48,494.5,B,8 years,RENT,102000.0,Charged Off,12.68,0.0,0.0,,7.0,0.0,15268,87.2,10.0,9542.44,9542.44,6446.27,1936.31,0.0,1159.86,208.7748,494.5,0.0,Individual,0.0,0.0,48961.0,17500.0
6200,21.49,235.15,D,3 years,MORTGAGE,55000.0,Charged Off,32.08,0.0,0.0,35.0,11.0,1.0,2761,21.7,17.0,5935.6,5935.6,2953.73,1741.87,0.0,1240.0,223.2,235.15,0.0,Individual,0.0,0.0,226494.0,12700.0
11200,12.29,373.56,C,10+ years,MORTGAGE,82000.0,Fully Paid,20.61,0.0,1.0,28.0,11.0,0.0,16201,54.2,44.0,11989.64,11989.64,11200.0,789.64,0.0,0.0,0.0,9755.93,0.0,Individual,0.0,0.0,92181.0,29900.0
18025,13.44,611.17,C,< 1 year,MORTGAGE,48000.0,Fully Paid,24.95,0.0,0.0,71.0,15.0,1.0,18395,59.7,18.0,19569.67,19569.67,18025.0,1544.67,0.0,0.0,0.0,14814.9,0.0,Individual,0.0,0.0,267539.0,30800.0
10000,9.67,321.13,B,10+ years,MORTGAGE,100000.0,Fully Paid,11.87,0.0,0.0,26.0,12.0,1.0,8706,82.1,39.0,11560.46218,11560.46,10000.0,1560.46,0.0,0.0,0.0,320.91,0.0,Individual,0.0,0.0,129573.0,10600.0
8000,11.67,264.46,B,9 years,MORTGAGE,65000.0,Fully Paid,11.24,0.0,0.0,,5.0,0.0,7553,88.9,17.0,8077.8,8077.8,8000.0,77.8,0.0,0.0,0.0,8077.8,0.0,Individual,0.0,0.0,124937.0,8500.0
22250,15.8,538.72,C,10+ years,MORTGAGE,50000.0,Charged Off,15.09,0.0,0.0,,7.0,0.0,35913,90.2,19.0,16671.57,16634.09,7556.38,6440.54,0.0,2674.65,479.673,538.72,0.0,Individual,0.0,0.0,183872.0,39800.0
24450,16.55,601.75,D,1 year,RENT,125000.0,Charged Off,15.65,0.0,0.0,74.0,8.0,1.0,7759,68.1,11.0,10983.53,10972.3,4375.11,4505.01,0.0,2103.41,378.6138,601.75,0.0,Individual,0.0,0.0,136820.0,11400.0
40000,13.06,1348.92,C,7 years,RENT,130000.0,In Grace Period,26.8,0.0,1.0,33.0,39.0,0.0,27479,46.5,77.0,9485.98,9485.98,6607.74,2878.24,0.0,0.0,0.0,1348.92,0.0,Individual,0.0,316.0,54142.0,57900.0
2200,22.7,84.82,E,6 years,RENT,60000.0,Charged Off,22.22,0.0,2.0,,16.0,0.0,11931,93.2,22.0,1253.69,1253.69,575.61,441.63,0.0,236.45,2.358500001,84.82,0.0,Individual,0.0,0.0,66412.0,12800.0
30875,15.61,744.44,D,2 years,RENT,105000.0,Charged Off,12.78,0.0,0.0,,14.0,0.0,23330,68.4,21.0,19328.66,19328.66,10525.07,8803.59,0.0,0.0,0.0,744.44,0.0,Individual,0.0,0.0,88798.0,34100.0
15000,10.99,491.01,B,10+ years,MORTGAGE,48000.0,Charged Off,21.95,1.0,2.0,6.0,19.0,0.0,14714,33.1,49.0,9233.53,9233.53,6063.92,1792.24,0.0,1377.37,247.9266,491.01,0.0,Individual,0.0,0.0,203540.0,44500.0
20800,11.44,685.31,B,10+ years,MORTGAGE,80000.0,Fully Paid,24.23,0.0,0.0,25.0,15.0,0.0,48348,57.0,34.0,23669.22147,23669.22,20800.0,2869.22,0.0,0.0,0.0,12032.17,0.0,Individual,0.0,0.0,431401.0,84705.0
15000,8.46,473.24,A,10+ years,RENT,44000.0,Charged Off,10.83,0.0,0.0,34.0,11.0,0.0,10775,39.9,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Individual,0.0,0.0,10775.0,27000.0
30000,14.49,1032.49,C,2 years,MORTGAGE,145000.0,Fully Paid,23.74,0.0,1.0,33.0,22.0,0.0,33420,42.9,53.0,33060.23077,33060.23,30000.0,3060.23,0.0,0.0,0.0,24824.46,0.0,Individual,0.0,0.0,267562.0,77900.0
25000,14.46,587.69,C,10+ years,MORTGAGE,84700.0,Fully Paid,18.02,0.0,1.0,62.0,6.0,0.0,16526,87.4,29.0,30156.4462,30156.45,25000.0,5156.45,0.0,0.0,0.0,19558.41,0.0,Individual,0.0,0.0,260850.0,18900.0
11000,11.44,362.43,B,6 years,RENT,50000.0,Fully Paid,24.51,0.0,0.0,,11.0,0.0,17333,67.2,25.0,12258.54,12258.54,11000.0,1258.54,0.0,0.0,0.0,7553.94,0.0,Individual,0.0,0.0,42639.0,25800.0
11075,19.52,408.89,E,7 years,RENT,37000.0,Charged Off,14.36,0.0,1.0,76.0,11.0,0.0,9439,72.6,16.0,4246.64,4246.64,1681.45,1168.77,0.0,1396.42,251.3556,408.89,0.0,Individual,0.0,0.0,13500.0,13000.0
16000,6.89,493.23,A,10+ years,MORTGAGE,76155.0,Fully Paid,28.68,0.0,0.0,37.0,9.0,0.0,21830,63.5,20.0,17756.25088,17756.25,16000.0,1756.25,0.0,0.0,0.0,493.21,0.0,Individual,0.0,0.0,325414.0,34400.0
14400,13.33,487.49,C,10+ years,OWN,120000.0,Fully Paid,10.3,0.0,3.0,25.0,4.0,0.0,978,13.2,38.0,14977.41,14977.41,14400.0,577.41,0.0,0.0,0.0,14013.09,0.0,Individual,0.0,0.0,59196.0,7400.0
10175,15.05,352.97,C,10+ years,MORTGAGE,39062.0,In Grace Period,24.06,0.0,0.0,,15.0,0.0,14455,45.2,18.0,6697.92,6697.92,4797.31,1900.61,0.0,0.0,0.0,352.97,0.0,Individual,0.0,0.0,148818.0,32000.0
6000,8.24,188.69,B,,RENT,25000.0,Charged Off,23.52,0.0,0.0,,10.0,1.0,7233,29.0,16.0,2446.1,2446.1,1998.39,447.71,0.0,0.0,0.0,188.69,0.0,Individual,0.0,0.0,14684.0,24900.0
24000,10.75,782.9,B,10+ years,RENT,58988.8,Fully Paid,21.04,0.0,0.0,39.0,16.0,0.0,9951,100.5,25.0,28199.495339999998,27905.75,24000.0,4160.35,39.1500006,0.0,0.0,4633.47,0.0,Individual,0.0,0.0,89277.0,9900.0
10000,7.39,310.56,A,2 years,OWN,110000.0,Fully Paid,18.84,1.0,0.0,3.0,15.0,0.0,12813,41.2,45.0,11130.33409,10852.08,10000.0,1130.33,0.0,0.0,0.0,2438.76,0.0,Individual,0.0,0.0,123230.0,31100.0
14150,19.52,371.12,E,10+ years,MORTGAGE,55000.0,Charged Off,32.4,0.0,0.0,,11.0,0.0,20747,49.8,22.0,6878.48,6878.48,3026.2,3833.72,18.56,0.0,0.0,989.0,0.0,Individual,0.0,100.0,250318.0,41700.0
18000,13.44,413.63,C,6 years,MORTGAGE,120000.0,Fully Paid,3.33,0.0,0.0,,8.0,1.0,14391,59.5,24.0,18008.4,18008.4,18000.0,8.4,0.0,0.0,0.0,18021.84,0.0,Individual,0.0,0.0,626901.0,24200.0
7500,13.33,253.9,C,< 1 year,MORTGAGE,40000.0,Charged Off,21.33,0.0,0.0,29.0,9.0,0.0,7557,52.1,20.0,4734.49,4734.49,2969.02,1087.83,0.0,677.64,121.9752,253.9,0.0,Individual,0.0,0.0,147129.0,14500.0
35000,15.61,1223.77,D,10+ years,MORTGAGE,95500.0,Fully Paid,15.8,0.0,0.0,65.0,17.0,1.0,36517,92.2,29.0,44055.6174,44055.62,35000.0,9055.62,0.0,0.0,0.0,1223.67,0.0,Individual,0.0,0.0,252509.0,39600.0
1200,21.15,45.31,E,7 years,RENT,14300.0,Fully Paid,16.53,0.0,2.0,,4.0,0.0,7567,80.5,19.0,1629.83,1629.83,1200.0,429.83,0.0,0.0,0.0,74.29,0.0,Individual,0.0,0.0,7567.0,9400.0
20000,15.05,476.33,C,2 years,RENT,62000.0,Late (16-30 days),18.78,0.0,0.0,,7.0,0.0,13794,66.3,10.0,5222.91,5222.91,2642.01,2580.9,0.0,0.0,0.0,476.33,0.0,Individual,0.0,0.0,45249.0,20800.0
24000,13.49,814.34,C,8 years,RENT,193500.0,Charged Off,28.59,0.0,0.0,,12.0,0.0,74622,65.1,21.0,20770.35,20770.35,14202.2,4491.65,0.0,2076.5,373.77,814.34,0.0,Individual,0.0,0.0,154646.0,114600.0
3000,7.74,93.66,A,9 years,MORTGAGE,77270.8,Fully Paid,7.33,0.0,0.0,,7.0,0.0,37721,64.6,11.0,3371.7026659999997,3371.7,3000.0,371.7,0.0,0.0,0.0,96.0,0.0,Individual,0.0,,,
10900,13.67,370.8,C,5 years,MORTGAGE,90000.0,Fully Paid,9.21,1.0,0.0,10.0,9.0,0.0,4973,37.4,13.0,12883.11974,12883.12,10900.0,1983.12,0.0,0.0,0.0,5821.37,0.0,Individual,0.0,0.0,209907.0,13300.0
12500,16.2,440.7,C,4 years,MORTGAGE,104000.0,Fully Paid,26.27,0.0,4.0,45.0,14.0,0.0,12637,44.8,34.0,14595.17,14595.17,12500.0,2095.17,0.0,0.0,0.0,1069.75,0.0,Individual,0.0,240.0,444208.0,28200.0
10000,18.99,366.51,D,< 1 year,MORTGAGE,30000.0,Late (31-120 days),20.64,0.0,0.0,,8.0,0.0,12373,65.5,11.0,9319.18,9319.18,6896.22,2422.96,0.0,0.0,0.0,366.51,0.0,Individual,0.0,0.0,13171.0,18900.0
10000,11.47,329.62,B,10+ years,MORTGAGE,70530.0,Fully Paid,17.82,0.0,0.0,48.0,15.0,0.0,10187,30.7,25.0,11627.05398,11627.05,10000.0,1627.05,0.0,0.0,0.0,4052.16,0.0,Individual,0.0,0.0,172269.0,33200.0
35000,21.49,956.55,D,10+ years,RENT,120000.0,Charged Off,15.82,0.0,0.0,,17.0,0.0,23331,72.0,34.0,11880.19,11880.19,3576.42,5884.61,0.0,2419.16,435.4488,956.55,0.0,Individual,0.0,0.0,59250.0,32510.0
32000,10.42,686.54,B,5 years,MORTGAGE,130000.0,Late (31-120 days),29.87,0.0,2.0,,23.0,0.0,46383,35.1,49.0,10975.39,10975.39,6981.57,3993.82,0.0,0.0,0.0,686.54,0.0,Individual,0.0,0.0,432600.0,132200.0
20500,19.99,543.02,E,10+ years,MORTGAGE,41000.0,Charged Off,6.91,0.0,0.0,,10.0,0.0,7393,40.8,12.0,16855.01,16855.01,8091.79,8763.22,0.0,0.0,0.0,543.02,0.0,Individual,0.0,0.0,7393.0,18100.0
30000,7.21,929.2,A,10+ years,MORTGAGE,164300.0,Charged Off,11.62,1.0,0.0,16.0,27.0,0.0,7845,18.9,57.0,10255.64,10255.64,8485.71,1723.47,46.46,0.0,0.0,1904.86,0.0,Individual,0.0,0.0,468806.0,42400.0
4000,13.58,135.9,C,10+ years,RENT,28000.0,Late (31-120 days),5.36,0.0,1.0,50.0,6.0,0.0,4817,40.5,15.0,945.26,945.26,656.38,288.88,0.0,0.0,0.0,135.9,0.0,Individual,0.0,53.0,4817.0,11900.0
7800,8.24,245.29,B,10+ years,RENT,50000.0,Fully Paid,19.68,1.0,0.0,22.0,10.0,0.0,8890,58.1,26.0,7860.438690999999,7860.44,7800.0,60.44,0.0,0.0,0.0,7864.01,1.0,Individual,0.0,562.0,91130.0,15300.0
